city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Stelle,Stelle,53.3667,10.1167,Germany,DE,DEU,Lower Saxony,minor,11596,1276799891
Raubling,Raubling,47.7881,12.1047,Germany,DE,DEU,Bavaria,,11594,1276126414
Überherrn,Uberherrn,49.25,6.7,Germany,DE,DEU,Saarland,,11591,1276864490
Eningen unter Achalm,Eningen unter Achalm,48.4831,9.2522,Germany,DE,DEU,Baden-Württemberg,,11582,1276247117
Zeuthen,Zeuthen,52.35,13.6281,Germany,DE,DEU,Brandenburg,,11578,1276555681
Weeze,Weeze,51.6267,6.1967,Germany,DE,DEU,North Rhine-Westphalia,,11563,1276950417
Egelsbach,Egelsbach,49.9694,8.6667,Germany,DE,DEU,Hesse,,11500,1276317515
Altdorf,Altdorf,48.5667,12.1167,Germany,DE,DEU,Bavaria,,11483,1276813399
Coswig,Coswig,51.8833,12.4333,Germany,DE,DEU,Saxony-Anhalt,,11468,1276417362
Westerkappeln,Westerkappeln,52.3153,7.8806,Germany,DE,DEU,North Rhine-Westphalia,,11464,1276848242
Trostberg an der Alz,Trostberg an der Alz,48.028,12.5586,Germany,DE,DEU,Bavaria,,11463,1276546741
Dautphe,Dautphe,50.8583,8.55,Germany,DE,DEU,Hesse,,11461,1276569570
Lauingen,Lauingen,48.5667,10.4333,Germany,DE,DEU,Bavaria,,11445,1276983214
Grünwald,Grunwald,48.0483,11.5317,Germany,DE,DEU,Bavaria,,11442,1276645609
Ochsenfurt,Ochsenfurt,49.6711,10.0498,Germany,DE,DEU,Bavaria,,11434,1276225092
Engen,Engen,47.8528,8.7714,Germany,DE,DEU,Baden-Württemberg,,11431,1276209924
Höhenkirchen-Siegertsbrunn,Hohenkirchen-Siegertsbrunn,48.0167,11.7333,Germany,DE,DEU,Bavaria,,11417,1276421058
Recke,Recke,52.37,7.7189,Germany,DE,DEU,North Rhine-Westphalia,,11410,1276107083
Kirchhundem,Kirchhundem,51.0861,8.09,Germany,DE,DEU,North Rhine-Westphalia,,11402,1276082488
Wittingen,Wittingen,52.7281,10.7391,Germany,DE,DEU,Lower Saxony,,11388,1276184475
Diez,Diez,50.3708,8.0158,Germany,DE,DEU,Rhineland-Palatinate,,11388,1276836214
Nörvenich,Norvenich,50.8,6.65,Germany,DE,DEU,North Rhine-Westphalia,,11387,1276001252
Rothenburg ob der Tauber,Rothenburg ob der Tauber,49.3772,10.1789,Germany,DE,DEU,Bavaria,,11385,1276993004
Kranenburg,Kranenburg,51.7897,6.0072,Germany,DE,DEU,North Rhine-Westphalia,,11380,1276141690
Gräfenhainichen,Grafenhainichen,51.7292,12.4556,Germany,DE,DEU,Saxony-Anhalt,,11380,1276450109
Welzheim,Welzheim,48.8747,9.6344,Germany,DE,DEU,Baden-Württemberg,,11378,1276045821
Handewitt,Handewitt,54.7667,9.3167,Germany,DE,DEU,Schleswig-Holstein,,11371,1276919280
Harsum,Harsum,52.2054,9.96,Germany,DE,DEU,Lower Saxony,,11368,1276328297
Eichenzell,Eichenzell,50.4934,9.6961,Germany,DE,DEU,Hesse,,11367,1276335851
Rheinau,Rheinau,48.6678,7.9347,Germany,DE,DEU,Baden-Württemberg,,11365,1276702024
Möglingen,Moglingen,48.8883,9.1292,Germany,DE,DEU,Baden-Württemberg,,11334,1276353037
Nußloch,Nussloch,49.3236,8.6939,Germany,DE,DEU,Baden-Württemberg,,11332,1276967594
Rodenbach,Rodenbach,50.15,9.0333,Germany,DE,DEU,Hesse,,11331,1276944139
Mülheim-Kärlich,Mulheim-Karlich,50.3869,7.4953,Germany,DE,DEU,Rhineland-Palatinate,,11321,1276940149
Rudersberg,Rudersberg,48.8856,9.5281,Germany,DE,DEU,Baden-Württemberg,,11319,1276269287
Cadolzburg,Cadolzburg,49.4602,10.8571,Germany,DE,DEU,Bavaria,,11312,1276504101
Denkendorf,Denkendorf,48.6958,9.3175,Germany,DE,DEU,Baden-Württemberg,,11312,1276329387
Malente,Malente,54.1667,10.55,Germany,DE,DEU,Schleswig-Holstein,minor,11301,1276687583
Drochtersen,Drochtersen,53.7,9.3833,Germany,DE,DEU,Lower Saxony,minor,11284,1276168894
Riedlingen,Riedlingen,48.1553,9.4728,Germany,DE,DEU,Baden-Württemberg,,11271,1276567884
Hagen im Bremischen,Hagen im Bremischen,53.3577,8.6456,Germany,DE,DEU,Lower Saxony,minor,11264,1276318696
Prien am Chiemsee,Prien am Chiemsee,47.856,12.3462,Germany,DE,DEU,Bavaria,,11262,1276129063
Isselburg,Isselburg,51.8331,6.4667,Germany,DE,DEU,North Rhine-Westphalia,,11260,1276291183
Korb,Korb,48.8417,9.3611,Germany,DE,DEU,Baden-Württemberg,,11255,1276683621
Herbolzheim,Herbolzheim,48.2219,7.7775,Germany,DE,DEU,Baden-Württemberg,,11242,1276610094
Waldkirchen,Waldkirchen,48.7306,13.6011,Germany,DE,DEU,Bavaria,,11221,1276702006
Belzig,Belzig,52.1422,12.5956,Germany,DE,DEU,Brandenburg,,11216,1276375390
Wustermark,Wustermark,52.5497,12.9497,Germany,DE,DEU,Brandenburg,,11211,1276932359
Eisenberg,Eisenberg,50.9681,11.9014,Germany,DE,DEU,Thuringia,minor,11196,1276013201
Rutesheim,Rutesheim,48.8097,8.945,Germany,DE,DEU,Baden-Württemberg,,11194,1276637060
Werther,Werther,52.075,8.4125,Germany,DE,DEU,North Rhine-Westphalia,,11193,1276520918
Schöningen,Schoningen,52.138,10.9674,Germany,DE,DEU,Lower Saxony,,11167,1276898175
Braunfels,Braunfels,50.5175,8.3889,Germany,DE,DEU,Hesse,,11167,1276721051
Feldkirchen-Westerham,Feldkirchen-Westerham,47.9,11.85,Germany,DE,DEU,Bavaria,,11138,1276377703
Bannewitz,Bannewitz,50.9931,13.7167,Germany,DE,DEU,Saxony,,11128,1276329981
Kriftel,Kriftel,50.0828,8.4667,Germany,DE,DEU,Hesse,,11123,1276384053
Balve,Balve,51.3333,7.8667,Germany,DE,DEU,North Rhine-Westphalia,,11108,1276429587
Kall,Kall,50.5497,6.5497,Germany,DE,DEU,North Rhine-Westphalia,,11089,1276548947
Planegg,Planegg,48.1047,11.4306,Germany,DE,DEU,Bavaria,,11088,1276760945
Meßstetten,Messstetten,48.1806,8.9625,Germany,DE,DEU,Baden-Württemberg,,11086,1276150050
Kenzingen,Kenzingen,48.1917,7.7683,Germany,DE,DEU,Baden-Württemberg,,11071,1276334266
Adendorf,Adendorf,53.2833,10.45,Germany,DE,DEU,Lower Saxony,minor,11053,1276724557
Rüthen,Ruthen,51.4933,8.4333,Germany,DE,DEU,North Rhine-Westphalia,,11049,1276776072
Herrsching am Ammersee,Herrsching am Ammersee,48,11.1833,Germany,DE,DEU,Bavaria,,11045,1276350477
Haigerloch,Haigerloch,48.3647,8.805,Germany,DE,DEU,Baden-Württemberg,,11044,1276522466
Stollberg,Stollberg,50.7083,12.7783,Germany,DE,DEU,Saxony,,11033,1276429853
Lorch,Lorch,48.7983,9.6883,Germany,DE,DEU,Baden-Württemberg,,11032,1276178171
Donzdorf,Donzdorf,48.6833,9.8167,Germany,DE,DEU,Baden-Württemberg,,11031,1276029380
Hasbergen,Hasbergen,52.2431,7.9558,Germany,DE,DEU,Lower Saxony,,11018,1276722564
Schönaich,Schonaich,48.6569,9.0628,Germany,DE,DEU,Baden-Württemberg,,11010,1276014009
Regen,Regen,48.97,13.1264,Germany,DE,DEU,Bavaria,minor,11009,1276612143
Burgkirchen an der Alz,Burgkirchen an der Alz,48.1667,12.7167,Germany,DE,DEU,Bavaria,,11008,1276642803
Gernsheim,Gernsheim,49.7517,8.485,Germany,DE,DEU,Hesse,,11006,1276371631
Neuhof,Neuhof,50.4333,9.6167,Germany,DE,DEU,Hesse,,11003,1276724879
Gottmadingen,Gottmadingen,47.7356,8.7767,Germany,DE,DEU,Baden-Württemberg,,10999,1276476754
Wildau,Wildau,52.3167,13.6333,Germany,DE,DEU,Brandenburg,,10994,1276865619
Glückstadt,Gluckstadt,53.7917,9.4219,Germany,DE,DEU,Schleswig-Holstein,minor,10987,1276320912
Gengenbach,Gengenbach,48.4042,8.0153,Germany,DE,DEU,Baden-Württemberg,,10984,1276778224
Altensteig,Altensteig,48.5864,8.6047,Germany,DE,DEU,Baden-Württemberg,,10983,1276878570
Herxheim,Herxheim,49.1469,8.22,Germany,DE,DEU,Rhineland-Palatinate,,10954,1276512469
Lichtenau,Lichtenau,51.6158,8.8947,Germany,DE,DEU,North Rhine-Westphalia,,10940,1276302835
Schkopau,Schkopau,51.3833,11.9667,Germany,DE,DEU,Saxony-Anhalt,,10929,1276553925
Langenzenn,Langenzenn,49.4944,10.7947,Germany,DE,DEU,Bavaria,,10924,1276092377
Karlsdorf-Neuthard,Karlsdorf-Neuthard,49.1364,8.5439,Germany,DE,DEU,Baden-Württemberg,,10918,1276052458
Fürth,Furth,49.6502,8.7803,Germany,DE,DEU,Hesse,,10886,1276167147
Gronau,Gronau,52.0833,9.7833,Germany,DE,DEU,Lower Saxony,,10882,1276823267
Hambühren,Hambuhren,52.6333,9.9833,Germany,DE,DEU,Lower Saxony,,10882,1276102080
Boizenburg,Boizenburg,53.3743,10.7231,Germany,DE,DEU,Mecklenburg-Western Pomerania,,10881,1276001527
Stephanskirchen,Stephanskirchen,47.85,12.1833,Germany,DE,DEU,Bavaria,,10872,1276424384
Steinbach am Taunus,Steinbach am Taunus,50.1678,8.5719,Germany,DE,DEU,Hesse,,10869,1276335395
Nauheim,Nauheim,49.9447,8.4548,Germany,DE,DEU,Hesse,,10856,1276153324
Lichtenstein,Lichtenstein,50.7564,12.6317,Germany,DE,DEU,Saxony,,10853,1276704122
Wald-Michelbach,Wald-Michelbach,49.5724,8.8243,Germany,DE,DEU,Hesse,,10840,1276767345
Taufkirchen,Taufkirchen,48.3439,12.1303,Germany,DE,DEU,Bavaria,,10826,1276593079
Hammelburg,Hammelburg,50.1167,9.9,Germany,DE,DEU,Bavaria,,10826,1276000245
Kirchseeon,Kirchseeon,48.0731,11.8861,Germany,DE,DEU,Bavaria,,10801,1276337335
Dingelstädt,Dingelstadt,51.3156,10.3194,Germany,DE,DEU,Thuringia,,10789,1276847045
Kleinblittersdorf,Kleinblittersdorf,49.1583,7.0381,Germany,DE,DEU,Saarland,,10786,1276026284
Diedorf,Diedorf,48.35,10.7667,Germany,DE,DEU,Bavaria,,10777,1276299283
Dallgow-Döberitz,Dallgow-Doberitz,52.5331,13.05,Germany,DE,DEU,Brandenburg,,10770,1276604293
Osterwieck,Osterwieck,51.9667,10.7167,Germany,DE,DEU,Saxony-Anhalt,,10768,1276571992
Bad Orb,Bad Orb,50.2167,9.35,Germany,DE,DEU,Hesse,,10759,1276166672
Mülsen,Mulsen,50.7447,12.5747,Germany,DE,DEU,Saxony,,10757,1276902814
Emsbüren,Emsburen,52.3925,7.2914,Germany,DE,DEU,Lower Saxony,,10735,1276520111
Schönwalde-Siedlung,Schonwalde-Siedlung,52.65,12.9833,Germany,DE,DEU,Brandenburg,,10700,1276477512
Morbach,Morbach,49.8167,7.1167,Germany,DE,DEU,Rhineland-Palatinate,,10687,1276004908
Barmstedt,Barmstedt,53.7833,9.7667,Germany,DE,DEU,Schleswig-Holstein,minor,10683,1276501444
Bestwig,Bestwig,51.3667,8.4,Germany,DE,DEU,North Rhine-Westphalia,,10677,1276089671
Felsberg,Felsberg,51.1346,9.4215,Germany,DE,DEU,Hesse,,10658,1276987745
Staffelstein,Staffelstein,50.099,10.9962,Germany,DE,DEU,Bavaria,,10651,1276439660
Neuenhaus,Neuenhaus,52.5,6.9667,Germany,DE,DEU,Lower Saxony,minor,10650,1276154780
Bischofswerda,Bischofswerda,51.1275,14.1797,Germany,DE,DEU,Saxony,,10648,1276164300
Burgau,Burgau,48.4322,10.4069,Germany,DE,DEU,Bavaria,,10628,1276192712
Ruppichteroth,Ruppichteroth,50.8456,7.4881,Germany,DE,DEU,North Rhine-Westphalia,,10619,1276384709
Plankstadt,Plankstadt,49.3933,8.5942,Germany,DE,DEU,Baden-Württemberg,,10611,1276993241
Bad Wildbad,Bad Wildbad,48.7503,8.5506,Germany,DE,DEU,Baden-Württemberg,,10601,1276260316
Dießen am Ammersee,Diessen am Ammersee,47.95,11.1,Germany,DE,DEU,Bavaria,,10596,1276330622
Werlte,Werlte,52.85,7.6833,Germany,DE,DEU,Lower Saxony,minor,10588,1276655654
Böhl-Iggelheim,Bohl-Iggelheim,49.3714,8.3086,Germany,DE,DEU,Rhineland-Palatinate,,10586,1276858476
Bad Iburg,Bad Iburg,52.1592,8.0472,Germany,DE,DEU,Lower Saxony,,10574,1276794541
Reiskirchen,Reiskirchen,50.6,8.8333,Germany,DE,DEU,Hesse,,10572,1276387894
Weingarten,Weingarten,49.0514,8.5306,Germany,DE,DEU,Baden-Württemberg,,10571,1276014784
Aerzen,Aerzen,52.0496,9.2638,Germany,DE,DEU,Lower Saxony,,10544,1276826554
Nordkirchen,Nordkirchen,51.7381,7.5256,Germany,DE,DEU,North Rhine-Westphalia,,10534,1276717351
Weinböhla,Weinbohla,51.1667,13.5667,Germany,DE,DEU,Saxony,,10530,1276478682
Simbach am Inn,Simbach am Inn,48.2656,13.0231,Germany,DE,DEU,Bavaria,,10521,1276572176
Tangerhütte,Tangerhutte,52.4333,11.8,Germany,DE,DEU,Saxony-Anhalt,,10516,1276201487
Steinfeld,Steinfeld,52.5871,8.2174,Germany,DE,DEU,Lower Saxony,minor,10509,1276800312
Lollar,Lollar,50.6497,8.7044,Germany,DE,DEU,Hesse,,10509,1276402462
Kaufering,Kaufering,48.0833,10.8833,Germany,DE,DEU,Bavaria,,10508,1276831409
Wendeburg,Wendeburg,52.3167,10.4,Germany,DE,DEU,Lower Saxony,,10482,1276401902
Büdelsdorf,Budelsdorf,54.3167,9.6833,Germany,DE,DEU,Schleswig-Holstein,minor,10470,1276054085
Markt Indersdorf,Markt Indersdorf,48.3667,11.3667,Germany,DE,DEU,Bavaria,,10468,1276148696
Gommern,Gommern,52.0739,11.8231,Germany,DE,DEU,Saxony-Anhalt,,10464,1276399095
Hilter,Hilter,52.1357,8.1471,Germany,DE,DEU,Lower Saxony,,10461,1276002004
Schleusingen,Schleusingen,50.5117,10.7506,Germany,DE,DEU,Thuringia,,10449,1276153970
Altenberge,Altenberge,52.0458,7.4653,Germany,DE,DEU,North Rhine-Westphalia,,10438,1276349933
Altusried,Altusried,47.8,10.2167,Germany,DE,DEU,Bavaria,,10430,1276723201
Klipphausen,Klipphausen,51.0833,13.5333,Germany,DE,DEU,Saxony,,10427,1276821311
Flöha,Floha,50.8558,13.0714,Germany,DE,DEU,Saxony,,10426,1276141987
Aulendorf,Aulendorf,47.9542,9.6389,Germany,DE,DEU,Baden-Württemberg,,10422,1276668317
Braunsbedra,Braunsbedra,51.2833,11.9,Germany,DE,DEU,Saxony-Anhalt,,10413,1276157165
Merzenich,Merzenich,50.8262,6.5267,Germany,DE,DEU,North Rhine-Westphalia,,10409,1276724272
Burgstädt,Burgstadt,50.9201,12.8055,Germany,DE,DEU,Saxony,,10402,1276198411
Betzdorf,Betzdorf,50.7856,7.8728,Germany,DE,DEU,Rhineland-Palatinate,,10401,1276302333
Grevesmühlen,Grevesmuhlen,53.8645,11.1909,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,10398,1276634445
Weilheim an der Teck,Weilheim an der Teck,48.615,9.5386,Germany,DE,DEU,Baden-Württemberg,,10397,1276869346
Nideggen,Nideggen,50.7,6.4833,Germany,DE,DEU,North Rhine-Westphalia,,10397,1276330889
Anröchte,Anrochte,51.5667,8.3333,Germany,DE,DEU,North Rhine-Westphalia,,10397,1276004303
Nieder-Olm,Nieder-Olm,49.9083,8.2028,Germany,DE,DEU,Rhineland-Palatinate,,10393,1276571549
Steinau an der Straße,Steinau an der Strasse,50.3167,9.4667,Germany,DE,DEU,Hesse,,10381,1276321802
Nossen,Nossen,51.05,13.3,Germany,DE,DEU,Saxony,,10377,1276123820
Wildberg,Wildberg,48.6239,8.7472,Germany,DE,DEU,Baden-Württemberg,,10372,1276603722
Süßen,Sussen,48.6797,9.7575,Germany,DE,DEU,Baden-Württemberg,,10366,1276876267
Friedeburg,Friedeburg,53.45,7.8333,Germany,DE,DEU,Lower Saxony,minor,10366,1276711617
Neuenstadt am Kocher,Neuenstadt am Kocher,49.2333,9.3333,Germany,DE,DEU,Baden-Württemberg,,10350,1276757079
Kirchlinteln,Kirchlinteln,52.9428,9.3183,Germany,DE,DEU,Lower Saxony,minor,10339,1276083659
Erlenbach am Main,Erlenbach am Main,49.8039,9.1639,Germany,DE,DEU,Bavaria,,10335,1276645888
Bogen,Bogen,48.9167,12.6833,Germany,DE,DEU,Bavaria,,10333,1276422463
Blumberg,Blumberg,47.8392,8.5342,Germany,DE,DEU,Baden-Württemberg,,10329,1276268293
Kirchzarten,Kirchzarten,47.9667,7.95,Germany,DE,DEU,Baden-Württemberg,,10326,1276548951
Höchst im Odenwald,Hochst im Odenwald,49.7992,8.9942,Germany,DE,DEU,Hesse,,10320,1276437736
Augustdorf,Augustdorf,51.9094,8.7317,Germany,DE,DEU,North Rhine-Westphalia,,10314,1276232704
Olbernhau,Olbernhau,50.6564,13.3452,Germany,DE,DEU,Saxony,,10307,1276224877
Großburgwedel,Grossburgwedel,52.492,9.8567,Germany,DE,DEU,Lower Saxony,,10306,1276104367
Goldbach,Goldbach,49.9889,9.1864,Germany,DE,DEU,Bavaria,,10300,1276681530
Appenweier,Appenweier,48.5397,7.98,Germany,DE,DEU,Baden-Württemberg,,10298,1276074686
Demmin,Demmin,53.905,13.0439,Germany,DE,DEU,Mecklenburg-Western Pomerania,,10293,1276386093
Beilngries,Beilngries,49.0331,11.474,Germany,DE,DEU,Bavaria,,10282,1276091719
Weil im Schönbuch,Weil im Schonbuch,48.6214,9.0611,Germany,DE,DEU,Baden-Württemberg,,10274,1276376071
Morsbach,Morsbach,50.8667,7.7167,Germany,DE,DEU,North Rhine-Westphalia,,10262,1276963409
Bad Lauterberg,Bad Lauterberg,51.6317,10.4706,Germany,DE,DEU,Lower Saxony,,10258,1276934554
Königsbach-Stein,Konigsbach-Stein,48.9664,8.6089,Germany,DE,DEU,Baden-Württemberg,,10258,1276050894
Steinen,Steinen,47.6453,7.7403,Germany,DE,DEU,Baden-Württemberg,,10255,1276597549
Querfurt,Querfurt,51.3833,11.6,Germany,DE,DEU,Saxony-Anhalt,,10253,1276096185
Goldenstedt,Goldenstedt,52.7833,8.4167,Germany,DE,DEU,Lower Saxony,minor,10238,1276831361
Tangermünde,Tangermunde,52.5408,11.9689,Germany,DE,DEU,Saxony-Anhalt,,10228,1276714669
Schalksmühle,Schalksmuhle,51.2403,7.5333,Germany,DE,DEU,North Rhine-Westphalia,,10219,1276387569
Ostercappeln,Ostercappeln,52.3457,8.2261,Germany,DE,DEU,Lower Saxony,,10208,1276960639
Dettingen an der Erms,Dettingen an der Erms,48.53,9.3472,Germany,DE,DEU,Baden-Württemberg,,10204,1276179914
Münchberg,Munchberg,50.1831,11.7857,Germany,DE,DEU,Bavaria,,10200,1276739492
Birkenfeld,Birkenfeld,48.8697,8.6361,Germany,DE,DEU,Baden-Württemberg,,10200,1276313867
Rehburg-Loccum,Rehburg-Loccum,52.4508,9.2078,Germany,DE,DEU,Lower Saxony,,10188,1276006999
Rüdesheim am Rhein,Rudesheim am Rhein,49.979,7.9234,Germany,DE,DEU,Hesse,,10180,1276263757
Spelle,Spelle,52.3667,7.4667,Germany,DE,DEU,Lower Saxony,,10178,1276461336
Niebüll,Niebull,54.7881,8.8297,Germany,DE,DEU,Schleswig-Holstein,,10159,1276213521
Bobenheim-Roxheim,Bobenheim-Roxheim,49.5839,8.3611,Germany,DE,DEU,Rhineland-Palatinate,,10157,1276712928
Mörlenbach,Morlenbach,49.599,8.7369,Germany,DE,DEU,Hesse,,10154,1276069994
Bleicherode,Bleicherode,51.4401,10.5727,Germany,DE,DEU,Thuringia,,10151,1276520742
Lenggries,Lenggries,47.6803,11.5739,Germany,DE,DEU,Bavaria,,10143,1276352109
Altötting,Altotting,48.2264,12.6759,Germany,DE,DEU,Bavaria,minor,10119,1276161581
Visbek,Visbek,52.8333,8.3167,Germany,DE,DEU,Lower Saxony,minor,10116,1276431474
Heubach,Heubach,48.7833,9.9333,Germany,DE,DEU,Baden-Württemberg,,10105,1276568606
Willstätt,Willstatt,48.5417,7.8964,Germany,DE,DEU,Baden-Württemberg,,10103,1276429606
Werneck,Werneck,49.9833,10.1,Germany,DE,DEU,Bavaria,,10090,1276199382
Kirkel,Kirkel,49.2833,7.2333,Germany,DE,DEU,Saarland,,10090,1276147467
Mittenwalde,Mittenwalde,52.2667,13.5333,Germany,DE,DEU,Brandenburg,,10084,1276476761
Meuselwitz,Meuselwitz,51.05,12.3,Germany,DE,DEU,Thuringia,,10079,1276499309
Mengen,Mengen,48.0497,9.33,Germany,DE,DEU,Baden-Württemberg,,10077,1276073963
Bieber,Bieber,50.6331,8.59,Germany,DE,DEU,Hesse,,10074,1276631690
Gudensberg,Gudensberg,51.1762,9.3575,Germany,DE,DEU,Hesse,,10059,1276969422
Schotten,Schotten,50.5,9.1167,Germany,DE,DEU,Hesse,,10053,1276543859
Neustadt,Neustadt,50.85,9.1167,Germany,DE,DEU,Hesse,,10051,1276694590
Wahlstedt,Wahlstedt,53.95,10.2167,Germany,DE,DEU,Schleswig-Holstein,minor,10050,1276000715
Bad Frankenhausen,Bad Frankenhausen,51.3558,11.1011,Germany,DE,DEU,Thuringia,,10042,1276187719
Aich,Aich,48.6228,9.2372,Germany,DE,DEU,Baden-Württemberg,,10031,1276245097
Kaldenkirchen,Kaldenkirchen,51.3167,6.2833,Germany,DE,DEU,North Rhine-Westphalia,,10025,1276572191
Marpingen,Marpingen,49.45,7.05,Germany,DE,DEU,Saarland,,10002,1276606720
Bad Ems,Bad Ems,50.3381,7.7106,Germany,DE,DEU,Rhineland-Palatinate,minor,10002,1276819164
Ainring,Ainring,47.8142,12.9519,Germany,DE,DEU,Bavaria,,10002,1276077892
Kösching,Kosching,48.8167,11.5,Germany,DE,DEU,Bavaria,,9994,1276577514
Birkenau,Birkenau,49.5607,8.7061,Germany,DE,DEU,Hesse,,9992,1276778911
Schlitz,Schlitz,50.6759,9.5593,Germany,DE,DEU,Hesse,,9987,1276405370
Lahstedt,Lahstedt,52.25,10.2167,Germany,DE,DEU,Lower Saxony,,9985,1276001876
Oldenburg in Holstein,Oldenburg in Holstein,54.2922,10.8867,Germany,DE,DEU,Schleswig-Holstein,minor,9983,1276671809
Bad Bevensen,Bad Bevensen,53.0792,10.5833,Germany,DE,DEU,Lower Saxony,,9983,1276837566
Nohfelden,Nohfelden,49.5867,7.1428,Germany,DE,DEU,Saarland,,9982,1276779252
Waltenhofen,Waltenhofen,47.6667,10.3,Germany,DE,DEU,Bavaria,,9975,1276889694
Trebbin,Trebbin,52.2142,13.2124,Germany,DE,DEU,Brandenburg,,9964,1276041588
Roßtal,Rosstal,49.3963,10.8896,Germany,DE,DEU,Bavaria,,9963,1276297806
Tutzing,Tutzing,47.9089,11.2814,Germany,DE,DEU,Bavaria,,9960,1276343820
Vettweiß,Vettweiss,50.7389,6.5972,Germany,DE,DEU,North Rhine-Westphalia,,9952,1276176554
Altenholz,Altenholz,54.4,10.1333,Germany,DE,DEU,Schleswig-Holstein,minor,9927,1276597876
Merchweiler,Merchweiler,49.3603,7.06,Germany,DE,DEU,Saarland,,9900,1276171496
Rödinghausen,Rodinghausen,52.255,8.4817,Germany,DE,DEU,North Rhine-Westphalia,,9889,1276776306
Friedrichsthal,Friedrichsthal,49.3256,7.0961,Germany,DE,DEU,Saarland,,9887,1276137098
Ottendorf-Okrilla,Ottendorf-Okrilla,51.1792,13.8261,Germany,DE,DEU,Saxony,,9879,1276340618
Oelsnitz,Oelsnitz,50.4167,12.1667,Germany,DE,DEU,Saxony,,9873,1276364084
Kümmersbruck,Kummersbruck,49.4167,11.8833,Germany,DE,DEU,Bavaria,,9861,1276949407
Bad König,Bad Konig,49.7413,9.0071,Germany,DE,DEU,Hesse,,9857,1276917706
Schwaikheim,Schwaikheim,48.8714,9.3531,Germany,DE,DEU,Baden-Württemberg,,9855,1276194197
Pliezhausen,Pliezhausen,48.5586,9.2058,Germany,DE,DEU,Baden-Württemberg,,9853,1276097407
Nordwalde,Nordwalde,52.0833,7.4833,Germany,DE,DEU,North Rhine-Westphalia,,9853,1276365254
Ilsfeld,Ilsfeld,49.05,9.25,Germany,DE,DEU,Baden-Württemberg,,9851,1276001221
Bisingen,Bisingen,48.3119,8.9178,Germany,DE,DEU,Baden-Württemberg,,9848,1276249860
Plüderhausen,Pluderhausen,48.795,9.6011,Germany,DE,DEU,Baden-Württemberg,,9841,1276728589
Veitshöchheim,Veitshochheim,49.8328,9.8817,Germany,DE,DEU,Bavaria,,9840,1276315080
Nersingen,Nersingen,48.4289,10.1219,Germany,DE,DEU,Bavaria,,9839,1276170388
Osthofen,Osthofen,49.7078,8.3289,Germany,DE,DEU,Rhineland-Palatinate,,9833,1276502148
Fürstenau,Furstenau,52.5167,7.6667,Germany,DE,DEU,Lower Saxony,minor,9833,1276365707
Heilsbronn,Heilsbronn,49.3386,10.7908,Germany,DE,DEU,Bavaria,,9832,1276724619
Bad Liebenzell,Bad Liebenzell,48.7742,8.7314,Germany,DE,DEU,Baden-Württemberg,,9829,1276138487
Worpswede,Worpswede,53.2222,8.9278,Germany,DE,DEU,Lower Saxony,minor,9818,1276953565
Magstadt,Magstadt,48.7422,8.965,Germany,DE,DEU,Baden-Württemberg,,9807,1276943465
Altlandsberg,Altlandsberg,52.5667,13.7331,Germany,DE,DEU,Brandenburg,,9799,1276344426
Everswinkel,Everswinkel,51.925,7.8478,Germany,DE,DEU,North Rhine-Westphalia,,9797,1276832374
Köngen,Kongen,48.6819,9.3667,Germany,DE,DEU,Baden-Württemberg,,9786,1276029285
Pasewalk,Pasewalk,53.5063,13.99,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,9785,1276152058
Bockenem,Bockenem,52.0117,10.1319,Germany,DE,DEU,Lower Saxony,,9785,1276993037
Laubach,Laubach,50.5426,8.9891,Germany,DE,DEU,Hesse,,9775,1276831355
Oberstdorf,Oberstdorf,47.4097,10.2792,Germany,DE,DEU,Bavaria,,9773,1276143452
Wölfersheim,Wolfersheim,50.3975,8.8114,Germany,DE,DEU,Hesse,,9764,1276879373
Dassel,Dassel,51.8033,9.6903,Germany,DE,DEU,Lower Saxony,,9754,1276866794
Twist,Twist,52.6472,7.0948,Germany,DE,DEU,Lower Saxony,,9751,1276686407
Maisenhausen,Maisenhausen,50.0172,8.9915,Germany,DE,DEU,Bavaria,,9748,1276399610
Visselhövede,Visselhovede,52.9845,9.5817,Germany,DE,DEU,Lower Saxony,minor,9747,1276207705
Giesen,Giesen,52.2,9.8833,Germany,DE,DEU,Lower Saxony,,9747,1276120261
Südlohn,Sudlohn,51.9436,6.8664,Germany,DE,DEU,North Rhine-Westphalia,,9738,1276001303
Oberhausen-Rheinhausen,Oberhausen-Rheinhausen,49.2606,8.485,Germany,DE,DEU,Baden-Württemberg,,9718,1276286737
Hemau,Hemau,49.0519,11.7828,Germany,DE,DEU,Bavaria,,9700,1276739454
Neu Bleckede,Neu Bleckede,53.3,10.7333,Germany,DE,DEU,Lower Saxony,,9692,1276752770
Brandis,Brandis,51.3347,12.6089,Germany,DE,DEU,Saxony,,9689,1276455051
Großröhrsdorf,Grossrohrsdorf,51.1419,14.0139,Germany,DE,DEU,Saxony,,9672,1276821884
Klötze,Klotze,52.6272,11.1642,Germany,DE,DEU,Saxony-Anhalt,,9666,1276729835
Schulzendorf,Schulzendorf,52.3667,13.5831,Germany,DE,DEU,Brandenburg,,9665,1276028014
